entity_id,dailyEnergyConsumed,observedAt,unit
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,11.860319728,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,11.860319728,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,7.864545455,2024-05-13T14:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.313290323,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.313290323,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,6.885864865,2024-05-13T14:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,51.180121212,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,51.180121212,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.165,2024-05-13T02:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.107888889,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.107888889,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,3.60105036,2024-05-13T14:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,10.96578481,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,10.96578481,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.383333333,2024-05-13T14:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.613181818,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,39.367465116,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,44.974571429,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,44.974571429,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,11.860319728,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,9.138,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,9.138,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.313290323,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,22.046139535,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,22.046139535,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,51.180121212,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,37.59968,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,37.59968,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.107888889,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.286,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.286,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,10.96578481,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,6.627027027,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,6.627027027,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.613181818,2024-05-14T01:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.646090909,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.646090909,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,44.974571429,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,42.186666667,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,42.186666667,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,9.138,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,13.098348837,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,13.098348837,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,22.046139535,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.902033898,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.902033898,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,37.59968,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,49.742333333,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,49.742333333,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.0526,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,6.627027027,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,10.648564103,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,10.648564103,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.646090909,2024-05-14T13:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.562789474,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.562789474,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,42.186666667,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,49.02292,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,49.02292,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,13.098348837,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,10.509408,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,10.509408,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.902033898,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.925272727,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.925272727,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,45.222888889,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,45.222888889,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.251666667,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,10.648564103,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,8.383353333,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,8.383353333,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.562789474,2024-05-15T00:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.375285714,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.375285714,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,49.02292,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,37.820628571,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,37.820628571,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,11.266663934,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,11.266663934,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.5914375,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.5914375,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,45.222888889,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,45.547793103,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,45.547793103,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.03325,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,8.383353333,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,8.846013158,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,8.846013158,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.375285714,2024-05-15T11:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.5049375,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.5049375,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,37.820628571,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,48.003346154,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,48.003346154,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,11.266663934,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,10.673451613,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,10.673451613,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.5914375,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.171913043,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.171913043,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,45.547793103,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,44.418107143,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,44.418107143,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.03325,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.203111111,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.203111111,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,8.846013158,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,8.408006579,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.5049375,2024-05-15T23:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.309428571,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,48.003346154,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.161,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,10.673451613,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.541643564,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.541643564,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.171913043,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.133666667,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.133666667,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,44.418107143,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0126,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0126,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,8.408006579,2024-05-16T10:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.206824818,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.206824818,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.161,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.003,2024-05-17T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.003,2024-05-17T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.541643564,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.535905263,2024-05-17T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.535905263,2024-05-17T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.133666667,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.074611111,2024-05-17T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.074611111,2024-05-17T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0126,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.015,2024-05-17T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.015,2024-05-17T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.206824818,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.161240876,2024-05-17T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.161240876,2024-05-17T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.003,2024-05-17T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.002,2024-05-17T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.002,2024-05-17T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.535905263,2024-05-17T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.595074074,2024-05-17T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.595074074,2024-05-17T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.074611111,2024-05-17T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.071285714,2024-05-17T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.071285714,2024-05-17T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.014,2024-05-17T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.014,2024-05-17T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.161240876,2024-05-17T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.166919118,2024-05-17T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.166919118,2024-05-17T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.002,2024-05-17T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.595074074,2024-05-17T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.49106,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.49106,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.071285714,2024-05-17T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.080421053,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.080421053,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.014,2024-05-17T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.013214286,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.013214286,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.096,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.096,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.166919118,2024-05-17T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.163485507,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.163485507,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.001666667,2024-05-18T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.001666667,2024-05-18T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.49106,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.605323529,2024-05-18T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.080421053,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.074,2024-05-18T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.074,2024-05-18T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.013214286,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0154,2024-05-18T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0154,2024-05-18T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-05-18T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.163485507,2024-05-18T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.201868613,2024-05-18T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.201868613,2024-05-18T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.001666667,2024-05-18T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,53.5694,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,53.5694,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,2.917118182,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,2.917118182,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,12.233045455,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,12.233045455,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0154,2024-05-18T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,16.7499375,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,16.7499375,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-05-18T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.0935,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.0935,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.201868613,2024-05-18T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,2.021,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,2.021,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-05-16T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.14,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.14,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,53.5694,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.002,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.002,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,2.917118182,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.71570297,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,12.233045455,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.097434783,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.097434783,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,16.7499375,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.017214286,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.017214286,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,2.021,2024-05-19T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.213051095,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.213051095,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.002,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,41.461542373,2024-05-20T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,41.461542373,2024-05-20T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.71570297,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,16.83747973,2024-05-20T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,16.83747973,2024-05-20T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.097434783,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,34.375732394,2024-05-20T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,34.375732394,2024-05-20T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.017214286,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,30.095950617,2024-05-20T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,30.095950617,2024-05-20T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.2176,2024-05-20T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.2176,2024-05-20T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.213051095,2024-05-19T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,14.991207317,2024-05-20T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,14.991207317,2024-05-20T05:48:00.000Z,KWH
