entity_id,apparentPower,observedAt,unit
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,8.842592593,2024-05-12T15:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,34.982608696,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,63.884210526,2024-05-12T15:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,63.884210526,2024-05-12T15:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,72.104166667,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,29.504587156,2024-05-12T15:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,43.345794393,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.125,2024-05-12T15:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.125,2024-05-12T15:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,23.586666667,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,615.666666667,2024-05-12T04:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,615.666666667,2024-05-12T04:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,565.875,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,61.821052632,2024-05-12T15:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,61.821052632,2024-05-12T15:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,216.357798165,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,174.090909091,2024-05-12T15:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,174.090909091,2024-05-12T15:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,612.75,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,34.982608696,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,34.982608696,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.096153846,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,72.104166667,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,72.104166667,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,64.407894737,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,43.345794393,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,43.345794393,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,38.556701031,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,23.586666667,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,23.586666667,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,20.862745098,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,216.357798165,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,216.357798165,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,38.705882353,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,612.75,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.3,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.096153846,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.096153846,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,53.903846154,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,64.407894737,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,64.407894737,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,75.408602151,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,38.556701031,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,38.556701031,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,45.307692308,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,20.862745098,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,20.862745098,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.435483871,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,565.875,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,565.875,2024-05-13T02:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,881.5,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,38.705882353,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,38.705882353,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.890243902,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.3,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.3,2024-05-13T14:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,53.903846154,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,53.903846154,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.878504673,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,75.408602151,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,75.408602151,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,57.234042553,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,45.307692308,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,45.307692308,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,49.822429907,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.435483871,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.435483871,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.646341463,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,881.5,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,881.5,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,2,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.890243902,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.890243902,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,39.557377049,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,255.655172414,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,255.655172414,2024-05-14T01:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,706.4,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.878504673,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.878504673,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,69.348214286,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,57.234042553,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,57.234042553,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,69.120879121,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,49.822429907,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,49.822429907,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,53.580952381,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.646341463,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.646341463,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.791044776,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,2,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,39.557377049,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,39.557377049,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.722222222,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,706.4,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,706.4,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,521.028571429,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,69.348214286,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,69.348214286,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.669642857,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,69.120879121,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,69.120879121,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,63.035294118,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,53.580952381,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,53.580952381,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,34.008695652,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.791044776,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.382352941,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,2,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.722222222,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.722222222,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,60.942857143,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,521.028571429,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,521.028571429,2024-05-15T00:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,955.6,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.669642857,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.669642857,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,58.93220339,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,63.035294118,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,61.709677419,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,34.008695652,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,36.027272727,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.382352941,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.382352941,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.84,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,2,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,60.942857143,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,60.942857143,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.525,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,955.6,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,955.6,2024-05-15T11:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1490.9,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,58.93220339,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,19.954545455,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,58.93220339,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,61.709677419,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,61.709677419,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,63.210526316,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,36.027272727,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,36.027272727,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,32.991452991,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.84,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.84,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.72972973,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,2,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,2,2024-05-14T13:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,718,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.525,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.525,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1490.9,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1490.9,2024-05-15T23:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,19.954545455,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,19.954545455,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,63.210526316,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,63.210526316,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,50.86,2024-05-16T22:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,32.991452991,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,32.991452991,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,22.836363636,2024-05-16T22:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.72972973,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.72972973,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.742424242,2024-05-16T22:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,718,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,54.717948718,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,54.717948718,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36.529411765,2024-05-16T22:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,762.210526316,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.833333333,2024-05-16T22:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.483050847,2024-05-16T22:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.483050847,2024-05-16T22:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.427350427,2024-05-17T09:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,50.86,2024-05-16T22:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,50.86,2024-05-16T22:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,48.741573034,2024-05-17T09:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,22.836363636,2024-05-16T22:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,22.836363636,2024-05-16T22:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,20.709090909,2024-05-17T09:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.742424242,2024-05-16T22:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.742424242,2024-05-16T22:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.777777778,2024-05-17T09:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36.529411765,2024-05-16T22:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,36.529411765,2024-05-16T22:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.438356164,2024-05-17T09:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.5,2024-05-17T09:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.427350427,2024-05-17T09:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.427350427,2024-05-17T09:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.752136752,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,48.741573034,2024-05-17T09:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,48.741573034,2024-05-17T09:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,65.752475248,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,20.709090909,2024-05-17T09:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,20.709090909,2024-05-17T09:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,22.990990991,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.777777778,2024-05-17T09:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.129411765,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.438356164,2024-05-17T09:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.438356164,2024-05-17T09:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.24,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.875,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.752136752,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.752136752,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.061946903,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,65.752475248,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,65.752475248,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,48.33,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,22.990990991,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,22.990990991,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,25.203703704,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.129411765,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.129411765,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.777777778,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,718,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,718,2024-05-16T10:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,608.333333333,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.24,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.24,2024-05-17T20:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,38.721518987,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.061946903,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.061946903,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.43697479,2024-05-18T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,48.33,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,53.762886598,2024-05-18T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,25.203703704,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,25.203703704,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,25.009345794,2024-05-18T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.777777778,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.777777778,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.938461538,2024-05-18T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,608.333333333,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,38.721518987,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,38.721518987,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.164556962,2024-05-18T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.777777778,2024-05-18T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.43697479,2024-05-18T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.43697479,2024-05-18T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.891891892,2024-05-19T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,53.762886598,2024-05-18T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,62.707070707,2024-05-19T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,25.009345794,2024-05-18T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,18.539130435,2024-05-19T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.938461538,2024-05-18T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.938461538,2024-05-18T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.946666667,2024-05-19T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,608.333333333,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,608.333333333,2024-05-18T08:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,456,2024-05-19T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.164556962,2024-05-18T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.164556962,2024-05-18T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,37.152941176,2024-05-19T07:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.777777778,2024-05-18T19:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.777777778,2024-05-18T19:36:00.000Z,VA
