"time","%.mean_value"
"2024-06-04T10:36:00.000+04:00","74.27772727272728"
"2024-06-04T22:00:00.000+04:00","77.07434554973821"
"2024-06-05T09:24:00.000+04:00","74.37664233576642"
"2024-06-05T20:48:00.000+04:00","71.679"
"2024-06-06T08:12:00.000+04:00","67.89940476190475"
"2024-06-06T19:36:00.000+04:00","72.35833333333333"
"2024-06-07T07:00:00.000+04:00","73.63987730061348"
"2024-06-07T18:24:00.000+04:00","66.55825688073398"
"2024-06-08T05:48:00.000+04:00","70.9223463687151"
"2024-06-08T17:12:00.000+04:00","71.9917808219178"
"2024-06-09T04:36:00.000+04:00","75.92258064516126"
"2024-06-09T16:00:00.000+04:00","67.92765957446808"
"2024-06-10T03:24:00.000+04:00","65.96199999999999"
"2024-06-10T14:48:00.000+04:00","55.23812949640286"
"2024-06-11T02:12:00.000+04:00","58.58146341463412"
"2024-06-11T13:36:00.000+04:00","60.73627906976744"
"2024-06-12T01:00:00.000+04:00","69.63916349809882"
"2024-06-12T12:24:00.000+04:00","56.6680751173709"
"2024-06-12T23:48:00.000+04:00","69.14008264462811"
"2024-06-13T11:12:00.000+04:00","57.31884057971015"
"2024-06-13T22:36:00.000+04:00","60.87220543806648"
"2024-06-14T10:00:00.000+04:00","67.90555555555557"
"2024-06-14T21:24:00.000+04:00","69.70617283950618"
"2024-06-15T08:48:00.000+04:00","59.67096774193549"
"2024-06-15T20:12:00.000+04:00","59.397333333333336"
"2024-06-16T07:36:00.000+04:00","65.65220125786163"
"2024-06-16T19:00:00.000+04:00","62.85703124999999"
"2024-06-17T06:24:00.000+04:00","67.74719999999999"
"2024-06-17T17:48:00.000+04:00","74.83391304347828"
"2024-06-18T05:12:00.000+04:00","60.58421052631577"
"2024-06-18T16:36:00.000+04:00","69.25"
"2024-06-19T04:00:00.000+04:00","59.39408284023669"
"2024-06-19T15:24:00.000+04:00","74.80699588477364"
"2024-06-20T02:48:00.000+04:00","71.1391304347826"
"2024-06-20T14:12:00.000+04:00","75.22"
