"time","V.mean_value"
"2024-04-23T04:00:00.000+04:00","295.94666666666666"
"2024-04-23T15:24:00.000+04:00","295.9032258064516"
"2024-04-24T02:48:00.000+04:00","296.27027027027026"
"2024-04-24T14:12:00.000+04:00","297.1411764705882"
"2024-04-25T01:36:00.000+04:00","297.986301369863"
"2024-04-25T13:00:00.000+04:00","296.2375"
"2024-04-26T00:24:00.000+04:00","298.26984126984127"
"2024-04-26T11:48:00.000+04:00","296.95454545454544"
"2024-04-26T23:12:00.000+04:00","297.33870967741933"
"2024-04-27T10:36:00.000+04:00","297.92105263157896"
"2024-04-27T22:00:00.000+04:00","297.10769230769233"
"2024-04-28T09:24:00.000+04:00","296.82191780821915"
"2024-04-28T20:48:00.000+04:00","298.7536231884058"
"2024-04-29T08:12:00.000+04:00","297.31111111111113"
"2024-04-29T19:36:00.000+04:00","300.22222222222223"
"2024-04-30T07:00:00.000+04:00","295.1927710843373"
"2024-04-30T18:24:00.000+04:00","297.2857142857143"
"2024-05-01T05:48:00.000+04:00","296.1518987341772"
"2024-05-01T17:12:00.000+04:00","297.45205479452056"
"2024-05-02T04:36:00.000+04:00","302.3478260869565"
"2024-05-02T16:00:00.000+04:00","299.85074626865674"
"2024-05-03T03:24:00.000+04:00","300.1392405063291"
"2024-05-03T14:48:00.000+04:00","299.9736842105263"
"2024-05-04T02:12:00.000+04:00","298.4142857142857"
"2024-05-04T13:36:00.000+04:00","297.97701149425285"
"2024-05-05T01:00:00.000+04:00","297.1857142857143"
"2024-05-05T12:24:00.000+04:00","296.4074074074074"
"2024-05-05T23:48:00.000+04:00","297.57954545454544"
"2024-05-06T11:12:00.000+04:00","296.719512195122"
"2024-05-06T22:36:00.000+04:00","299.1794871794872"
"2024-05-07T10:00:00.000+04:00","296.3466666666667"
"2024-05-07T21:24:00.000+04:00","298.6951219512195"
"2024-05-08T08:48:00.000+04:00","296.2317073170732"
"2024-05-08T20:12:00.000+04:00","297.6829268292683"
"2024-05-09T07:36:00.000+04:00","295.81111111111113"
"2024-05-09T19:00:00.000+04:00","298.1807228915663"
"2024-05-10T06:24:00.000+04:00","296.68"
"2024-05-10T17:48:00.000+04:00","297.4925373134328"
"2024-05-11T05:12:00.000+04:00","296.17808219178085"
"2024-05-11T16:36:00.000+04:00","297.1515151515151"
"2024-05-12T04:00:00.000+04:00","296.81159420289856"
"2024-05-12T15:24:00.000+04:00","297.39473684210526"
"2024-05-13T02:48:00.000+04:00","292.9634146341463"
"2024-05-13T14:12:00.000+04:00","290.22222222222223"
"2024-05-14T01:36:00.000+04:00","289.9259259259259"
"2024-05-14T13:00:00.000+04:00","290.28"
"2024-05-15T00:24:00.000+04:00","294.4320987654321"
"2024-05-15T11:48:00.000+04:00","288.7763157894737"
"2024-05-15T23:12:00.000+04:00","295.2736842105263"
"2024-05-16T10:36:00.000+04:00","293.07954545454544"
"2024-05-16T22:00:00.000+04:00","294.2"
"2024-05-17T09:24:00.000+04:00","295.1046511627907"
"2024-05-17T20:48:00.000+04:00","296.5274725274725"
"2024-05-18T08:12:00.000+04:00","294.27272727272725"
"2024-05-18T19:36:00.000+04:00","294.8313253012048"
"2024-05-19T07:00:00.000+04:00","294.9230769230769"
"2024-05-19T18:24:00.000+04:00","294.38028169014086"
"2024-05-20T05:48:00.000+04:00","291.6818181818182"
"2024-05-20T17:12:00.000+04:00","293.0975609756098"
"2024-05-21T04:36:00.000+04:00","294.1720430107527"
"2024-05-21T16:00:00.000+04:00","291.9367088607595"
"2024-05-22T03:24:00.000+04:00","295.0357142857143"
"2024-05-22T14:48:00.000+04:00","290.75"
"2024-05-23T02:12:00.000+04:00","293.2705882352941"
"2024-05-23T13:36:00.000+04:00","292.1818181818182"
"2024-05-24T01:00:00.000+04:00","293.8125"
"2024-05-24T12:24:00.000+04:00","294.9294117647059"
"2024-05-24T23:48:00.000+04:00","293.8313253012048"
"2024-05-25T11:12:00.000+04:00","290.7972972972973"
"2024-05-25T22:36:00.000+04:00","292.2962962962963"
"2024-05-26T10:00:00.000+04:00","291.0357142857143"
"2024-05-26T21:24:00.000+04:00","293.8"
"2024-05-27T08:48:00.000+04:00","287.45882352941175"
"2024-05-27T20:12:00.000+04:00","292.9577464788732"
"2024-05-28T07:36:00.000+04:00","286.88235294117646"
"2024-05-28T19:00:00.000+04:00","291.6056338028169"
"2024-05-29T06:24:00.000+04:00","287.8536585365854"
"2024-05-29T17:48:00.000+04:00","290.8888888888889"
"2024-05-30T05:12:00.000+04:00","286.44"
"2024-05-30T16:36:00.000+04:00","289.65432098765433"
"2024-05-31T04:00:00.000+04:00","291.34567901234567"
"2024-05-31T15:24:00.000+04:00","288.8985507246377"
"2024-06-01T02:48:00.000+04:00","288.421686746988"
"2024-06-01T14:12:00.000+04:00","286.33734939759034"
"2024-06-02T01:36:00.000+04:00","289.8285714285714"
"2024-06-02T13:00:00.000+04:00","286.70666666666665"
"2024-06-03T00:24:00.000+04:00","288.8809523809524"
"2024-06-03T11:48:00.000+04:00","287.76190476190476"
"2024-06-03T23:12:00.000+04:00","295.55882352941177"
"2024-06-04T10:36:00.000+04:00",
"2024-06-04T22:00:00.000+04:00",
"2024-06-05T09:24:00.000+04:00",
"2024-06-05T20:48:00.000+04:00",
"2024-06-06T08:12:00.000+04:00","294.6279069767442"
"2024-06-06T19:36:00.000+04:00","296.7386363636364"
