"time","W.mean_value"
"2024-04-15T02:12:00.000+04:00","58.95"
"2024-04-15T13:36:00.000+04:00","32.4"
"2024-04-16T01:00:00.000+04:00","44.666666666666664"
"2024-04-16T12:24:00.000+04:00","54.04"
"2024-04-16T23:48:00.000+04:00","36.14705882352941"
"2024-04-17T11:12:00.000+04:00","33.8"
"2024-04-17T22:36:00.000+04:00","33.82857142857143"
"2024-04-18T10:00:00.000+04:00","41.92307692307692"
"2024-04-18T21:24:00.000+04:00","42.17391304347826"
"2024-04-19T08:48:00.000+04:00","20.902439024390244"
"2024-04-19T20:12:00.000+04:00","40.15384615384615"
"2024-04-20T07:36:00.000+04:00","37.53333333333333"
"2024-04-20T19:00:00.000+04:00","24.1"
"2024-04-21T06:24:00.000+04:00","34.64"
"2024-04-21T17:48:00.000+04:00","0.5384615384615384"
"2024-04-22T05:12:00.000+04:00","0.5"
"2024-04-22T16:36:00.000+04:00","0.5"
"2024-04-23T04:00:00.000+04:00","52.733333333333334"
"2024-04-23T15:24:00.000+04:00","39.36734693877551"
"2024-04-24T02:48:00.000+04:00","45.84090909090909"
"2024-04-24T14:12:00.000+04:00","32.96153846153846"
"2024-04-25T01:36:00.000+04:00","65.51020408163265"
"2024-04-25T13:00:00.000+04:00","33.568627450980394"
"2024-04-26T00:24:00.000+04:00","17.95744680851064"
"2024-04-26T11:48:00.000+04:00","34.5"
"2024-04-26T23:12:00.000+04:00","32"
"2024-04-27T10:36:00.000+04:00","44.06896551724138"
"2024-04-27T22:00:00.000+04:00","17.53191489361702"
"2024-04-28T09:24:00.000+04:00","41.97142857142857"
"2024-04-28T20:48:00.000+04:00","40.935483870967744"
"2024-04-29T08:12:00.000+04:00","62.68333333333333"
"2024-04-29T19:36:00.000+04:00","25.294117647058822"
"2024-04-30T07:00:00.000+04:00","48.94444444444444"
"2024-04-30T18:24:00.000+04:00","15.916666666666666"
"2024-05-01T05:48:00.000+04:00","44.732142857142854"
"2024-05-01T17:12:00.000+04:00","13.142857142857142"
"2024-05-02T04:36:00.000+04:00","34.04545454545455"
"2024-05-02T16:00:00.000+04:00","31.513513513513512"
"2024-05-03T03:24:00.000+04:00","29.21212121212121"
"2024-05-03T14:48:00.000+04:00","39.90625"
"2024-05-04T02:12:00.000+04:00","24.512820512820515"
"2024-05-04T13:36:00.000+04:00","41.77142857142857"
"2024-05-05T01:00:00.000+04:00","37.45161290322581"
"2024-05-05T12:24:00.000+04:00","24.641509433962263"
"2024-05-05T23:48:00.000+04:00","43.46551724137931"
"2024-05-06T11:12:00.000+04:00","41.45"
"2024-05-06T22:36:00.000+04:00","41.78260869565217"
"2024-05-07T10:00:00.000+04:00","45.31666666666667"
"2024-05-07T21:24:00.000+04:00","32.666666666666664"
"2024-05-08T08:48:00.000+04:00","43.87692307692308"
"2024-05-08T20:12:00.000+04:00","36.483870967741936"
"2024-05-09T07:36:00.000+04:00","44.35294117647059"
"2024-05-09T19:00:00.000+04:00","20.675"
"2024-05-10T06:24:00.000+04:00","22.583333333333332"
"2024-05-10T17:48:00.000+04:00","25.288888888888888"
"2024-05-11T05:12:00.000+04:00","24.19148936170213"
"2024-05-11T16:36:00.000+04:00","26.53488372093023"
