"time","kWh.mean_value"
"2024-04-10T19:36:00.000+04:00","21.266545454545454"
"2024-04-11T07:00:00.000+04:00","21.3605"
"2024-04-11T18:24:00.000+04:00","21.451549999999997"
"2024-04-12T05:48:00.000+04:00","21.538363636363638"
"2024-04-12T17:12:00.000+04:00","21.627409090909094"
"2024-04-13T04:36:00.000+04:00","21.717263157894735"
"2024-04-13T16:00:00.000+04:00","21.807782608695657"
"2024-04-14T03:24:00.000+04:00","21.902181818181816"
"2024-04-14T14:48:00.000+04:00","21.98882608695652"
"2024-04-15T02:12:00.000+04:00","22.179836734693886"
"2024-04-15T13:36:00.000+04:00","22.42025"
"2024-04-16T01:00:00.000+04:00","22.53791304347826"
"2024-04-16T12:24:00.000+04:00","22.63834615384615"
"2024-04-16T23:48:00.000+04:00","22.740840000000002"
"2024-04-17T11:12:00.000+04:00","22.85004"
"2024-04-17T22:36:00.000+04:00","22.955999999999996"
"2024-04-18T10:00:00.000+04:00","23.096733333333336"
"2024-04-18T21:24:00.000+04:00","23.216043478260872"
"2024-04-19T08:48:00.000+04:00","23.31238095238095"
"2024-04-19T20:12:00.000+04:00","23.40068181818182"
"2024-04-20T07:36:00.000+04:00","23.49964"
"2024-04-20T19:00:00.000+04:00","23.59426086956522"
"2024-04-21T06:24:00.000+04:00","23.684"
"2024-04-21T17:48:00.000+04:00","23.7215"
"2024-04-22T05:12:00.000+04:00","23.729000000000003"
"2024-04-22T16:36:00.000+04:00","23.736500000000003"
"2024-04-23T04:00:00.000+04:00","23.849710526315786"
"2024-04-23T15:24:00.000+04:00","24.051030303030302"
"2024-04-24T02:48:00.000+04:00","24.206111111111113"
"2024-04-24T14:12:00.000+04:00","24.369968750000005"
"2024-04-25T01:36:00.000+04:00","24.56757777777778"
"2024-04-25T13:00:00.000+04:00","24.78358823529412"
"2024-04-26T00:24:00.000+04:00","24.896571428571434"
"2024-04-26T11:48:00.000+04:00","24.977636363636364"
"2024-04-26T23:12:00.000+04:00","25.061749999999996"
"2024-04-27T10:36:00.000+04:00","25.164884615384615"
"2024-04-27T22:00:00.000+04:00","25.256227272727276"
"2024-04-28T09:24:00.000+04:00","25.373133333333335"
"2024-04-28T20:48:00.000+04:00","25.483999999999998"
"2024-04-29T08:12:00.000+04:00","25.69701724137931"
"2024-04-29T19:36:00.000+04:00","25.894956521739132"
"2024-04-30T07:00:00.000+04:00","26.072369565217386"
"2024-04-30T18:24:00.000+04:00","26.227600000000002"
"2024-05-01T05:48:00.000+04:00","26.388488372093025"
"2024-05-01T17:12:00.000+04:00","26.53775"
"2024-05-02T04:36:00.000+04:00","26.618894736842105"
"2024-05-02T16:00:00.000+04:00","26.70895833333334"
"2024-05-03T03:24:00.000+04:00","26.806380952380955"
"2024-05-03T14:48:00.000+04:00","26.90029166666666"
"2024-05-04T02:12:00.000+04:00","26.995999999999995"
"2024-05-04T13:36:00.000+04:00","27.10586206896551"
"2024-05-05T01:00:00.000+04:00","27.218307692307693"
"2024-05-05T12:24:00.000+04:00","27.33035135135135"
"2024-05-05T23:48:00.000+04:00","27.51434"
"2024-05-06T11:12:00.000+04:00","27.78548780487804"
"2024-05-06T22:36:00.000+04:00","27.958000000000006"
"2024-05-07T10:00:00.000+04:00","28.17424390243903"
"2024-05-07T21:24:00.000+04:00","28.342999999999996"
"2024-05-08T08:48:00.000+04:00","28.530456521739136"
"2024-05-08T20:12:00.000+04:00","28.693439999999995"
"2024-05-09T07:36:00.000+04:00","28.903254545454548"
"2024-05-09T19:00:00.000+04:00","29.08573684210526"
"2024-05-10T06:24:00.000+04:00","29.164749999999998"
"2024-05-10T17:48:00.000+04:00","29.25521739130435"
"2024-05-11T05:12:00.000+04:00","29.347208333333327"
"2024-05-11T16:36:00.000+04:00","29.443583333333326"
"2024-05-12T04:00:00.000+04:00","29.54304166666667"
"2024-05-12T15:24:00.000+04:00","29.637434782608693"
"2024-05-13T02:48:00.000+04:00","29.79089743589743"
"2024-05-13T14:12:00.000+04:00","29.965187500000003"
"2024-05-14T01:36:00.000+04:00","30.121200000000005"
"2024-05-14T13:00:00.000+04:00","30.292600000000004"
"2024-05-15T00:24:00.000+04:00","30.450973684210524"
"2024-05-15T11:48:00.000+04:00","30.630966666666673"
"2024-05-15T23:12:00.000+04:00","30.759666666666664"
"2024-05-16T10:36:00.000+04:00","30.91175000000001"
"2024-05-16T22:00:00.000+04:00","31.019650000000002"
"2024-05-17T09:24:00.000+04:00","31.090999999999998"
"2024-05-17T20:48:00.000+04:00","31.166789473684215"
"2024-05-18T08:12:00.000+04:00","31.238666666666656"
"2024-05-18T19:36:00.000+04:00","31.30688888888889"
"2024-05-19T07:00:00.000+04:00","31.376999999999995"
"2024-05-19T18:24:00.000+04:00","31.447950000000002"
"2024-05-20T05:48:00.000+04:00","31.59244186046512"
"2024-05-20T17:12:00.000+04:00","31.733833333333337"
"2024-05-21T04:36:00.000+04:00","31.876052631578933"
"2024-05-21T16:00:00.000+04:00","32.01991304347827"
"2024-05-22T03:24:00.000+04:00","32.15213513513515"
"2024-05-22T14:48:00.000+04:00","32.31896"
"2024-05-23T02:12:00.000+04:00","32.46843243243243"
"2024-05-23T13:36:00.000+04:00","32.62475"
"2024-05-24T01:00:00.000+04:00","32.71933333333333"
"2024-05-24T12:24:00.000+04:00","32.80428571428571"
"2024-05-24T23:48:00.000+04:00","32.884608695652176"
"2024-05-25T11:12:00.000+04:00","32.979076923076924"
"2024-05-25T22:36:00.000+04:00","33.07495652173913"
"2024-05-26T10:00:00.000+04:00","33.15835294117647"
"2024-05-26T21:24:00.000+04:00","33.25288888888889"
"2024-05-27T08:48:00.000+04:00","33.469274509803924"
"2024-05-27T20:12:00.000+04:00","33.62125925925926"
"2024-05-28T07:36:00.000+04:00","33.808019230769226"
"2024-05-28T19:00:00.000+04:00","33.994749999999996"
"2024-05-29T06:24:00.000+04:00","34.18058823529412"
"2024-05-29T17:48:00.000+04:00","34.351523809523805"
"2024-05-30T05:12:00.000+04:00","34.51951020408165"
"2024-05-30T16:36:00.000+04:00","34.68111999999999"
"2024-05-31T04:00:00.000+04:00","34.77565217391305"
"2024-05-31T15:24:00.000+04:00","34.86765"
"2024-06-01T02:48:00.000+04:00","34.95308695652173"
"2024-06-01T14:12:00.000+04:00","35.03689473684211"
"2024-06-02T01:36:00.000+04:00","35.11881818181818"
"2024-06-02T13:00:00.000+04:00","35.21522580645161"
"2024-06-03T00:24:00.000+04:00","35.352666666666664"
"2024-06-03T11:48:00.000+04:00","35.51184615384615"
"2024-06-03T23:12:00.000+04:00","35.39355882352942"
"2024-06-04T10:36:00.000+04:00","35.568073170731694"
"2024-06-04T22:00:00.000+04:00","35.704840000000004"
"2024-06-05T09:24:00.000+04:00","35.89664583333334"
"2024-06-05T20:48:00.000+04:00","36.05192307692309"
"2024-06-06T08:12:00.000+04:00","36.22483720930233"
"2024-06-06T19:36:00.000+04:00","36.36494999999999"
"2024-06-07T07:00:00.000+04:00","36.454541666666664"
"2024-06-07T18:24:00.000+04:00","36.546181818181815"
"2024-06-08T05:48:00.000+04:00","36.63126086956522"
"2024-06-08T17:12:00.000+04:00","36.71394736842105"
"2024-06-09T04:36:00.000+04:00","36.79263636363637"
"2024-06-09T16:00:00.000+04:00","36.877739130434776"
"2024-06-10T03:24:00.000+04:00","37.030976744186056"
"2024-06-10T14:48:00.000+04:00","37.21864285714286"
"2024-06-11T02:12:00.000+04:00","37.361714285714285"
"2024-06-11T13:36:00.000+04:00","37.53303125"
"2024-06-12T01:00:00.000+04:00","37.694500000000005"
"2024-06-12T12:24:00.000+04:00","37.87894117647059"
"2024-06-12T23:48:00.000+04:00","38.00796551724139"
"2024-06-13T11:12:00.000+04:00","38.17023076923076"
"2024-06-13T22:36:00.000+04:00","38.28690476190476"
"2024-06-14T10:00:00.000+04:00","38.365"
"2024-06-14T21:24:00.000+04:00","38.44211111111112"
"2024-06-15T08:48:00.000+04:00","38.51178947368421"
"2024-06-15T20:12:00.000+04:00","38.58452631578948"
"2024-06-16T07:36:00.000+04:00","38.65652380952382"
"2024-06-16T19:00:00.000+04:00","38.73025"
"2024-06-17T06:24:00.000+04:00","38.81004347826087"
"2024-06-17T17:48:00.000+04:00","38.90378260869566"
"2024-06-18T05:12:00.000+04:00","38.98384210526316"
"2024-06-18T16:36:00.000+04:00","39.05930434782609"
"2024-06-19T04:00:00.000+04:00","39.14920000000001"
"2024-06-19T15:24:00.000+04:00","39.24595454545454"
"2024-06-20T02:48:00.000+04:00","39.34444444444444"
"2024-06-20T14:12:00.000+04:00","39.42425"
